Date,Real_Close,Single_Layer_Predicted,Dual_Layer_Predicted,Single_Layer_Error,Dual_Layer_Error
2019-02-01,2706.5300290000005,2621.1284,2477.114,85.40161103125047,229.41602900000044
2019-02-04,2724.870117,2641.8093,2482.8542,83.06079082812494,242.01591699999972
2019-02-05,2737.699951,2658.566,2491.345,79.13403303125006,246.35495100000026
2019-02-06,2731.6101070000004,2667.3071,2499.9685,64.30297809375043,231.64160700000048
2019-02-07,2706.050049,2672.6667,2508.0217,33.383300953124944,198.02834900000016
2019-02-08,2707.879883,2660.0393,2511.133,47.84057635937506,196.74688300000025
2019-02-11,2709.800049,2663.9883,2514.011,45.811767749999944,195.78904899999998
2019-02-12,2744.72998,2670.4822,2517.5984,74.24780226562507,227.1315800000002
2019-02-13,2753.0300290000005,2674.5046,2521.9968,78.52539032812547,231.03322900000057
2019-02-14,2745.7299800000005,2684.8372,2527.5732,60.89282179687552,218.1567800000007
2019-02-15,2775.600098,2686.8374,2531.4148,88.76269565624989,244.18529799999988
2019-02-19,2779.7600100000004,2698.6958,2537.3037,81.06420921875042,242.45631000000049
2019-02-20,2784.699951,2704.1758,2543.9854,80.52416975000006,240.71455100000003
2019-02-21,2774.879883,2708.0525,2548.2197,66.82739276562506,226.66018299999996
2019-02-22,2792.6699220000005,2714.5723,2551.6716,78.0976563750005,240.99832200000037
2019-02-25,2796.110107,2723.4023,2556.2183,72.70776324999997,239.89180699999997
2019-02-26,2793.899902,2727.095,2559.0813,66.80493129687511,234.81860200000028
2019-02-27,2792.379883,2732.8452,2561.9353,59.53466815625006,230.44458299999997
2019-02-28,2784.48999,2736.781,2563.2688,47.708984140625034,221.2211900000002
2019-03-01,2803.6899410000005,2729.2354,2562.3333,74.45458943750054,241.35664100000076
2019-03-04,2792.8100590000004,2736.392,2563.9888,56.417969156250365,228.82125900000028
2019-03-05,2789.6499020000006,2736.9329,2565.8352,52.717040671875566,223.81470200000058
2019-03-06,2771.449951,2739.9412,2568.8115,31.508788890625056,202.63845100000026
2019-03-07,2748.929932,2736.3699,2569.175,12.560058953125008,179.75493199999983
2019-03-08,2743.0700680000004,2725.2996,2567.8599,17.770507453125447,175.21016800000052
2019-03-11,2783.300049,2723.5916,2567.1228,59.708496265624944,216.17724899999985
2019-03-12,2791.52002,2726.3052,2568.3582,65.21484421874993,223.1618199999998
2019-03-13,2810.9199220000005,2740.7822,2571.7942,70.1376954375005,239.12572200000068
2019-03-14,2808.47998,2749.0046,2574.8132,59.47534132812507,233.66678000000002
2019-03-15,2822.47998,2754.166,2580.4126,68.31396437500007,242.06737999999996
2019-03-18,2832.939941,2736.008,2574.8428,96.93188435937509,258.0971410000002
2019-03-19,2832.5700680000004,2761.0876,2579.1782,71.48242151562545,253.3918680000006
2019-03-20,2824.22998,2767.1858,2584.1733,57.04418898437507,240.05668000000014
2019-03-21,2854.8798830000005,2766.255,2588.2227,88.62500018750052,266.6571830000007
2019-03-22,2800.7099610000005,2777.6426,2593.0278,23.067382875000476,207.68216100000063
2019-03-25,2798.360107,2760.3486,2593.4404,38.01147418749997,204.91970700000002
2019-03-26,2818.459961,2765.0928,2595.1636,53.36718756250002,223.29636100000016
2019-03-27,2805.370117,2770.0195,2598.638,35.35058574999994,206.73211700000002
2019-03-28,2815.439941,2765.946,2601.382,49.49389607812509,214.05794100000003
2019-03-29,2834.3999020000006,2772.2834,2603.7947,62.116454734375566,230.60520200000065
2019-04-01,2867.189941,2772.3733,2604.5376,94.81664998437509,262.652341
2019-04-02,2867.2399900000005,2785.9563,2608.358,81.28369117187549,258.8819900000003
2019-04-03,2873.399902,2797.9436,2612.096,75.45629848437511,261.3039020000001
2019-04-04,2879.389893,2802.0571,2614.7883,77.33276409375003,264.60159299999987
2019-04-05,2892.7399900000005,2813.4739,2620.1423,79.26611304687549,272.5976900000005
2019-04-08,2895.7700200000004,2819.7927,2625.8213,75.97729539062539,269.9487200000003
2019-04-09,2878.199951,2825.7039,2631.2434,52.496093578125056,246.95655100000022
2019-04-10,2888.2099610000005,2824.4668,2635.6392,63.743164125000476,252.5707610000004
2019-04-11,2888.320068,2826.8647,2638.8577,61.45532190624999,249.46236799999997
2019-04-12,2907.4099120000005,2830.787,2641.8088,76.62280262500053,265.60111200000074
2019-04-15,2905.5800780000004,2826.7666,2642.0808,78.81347643750041,263.49927800000023
2019-04-16,2907.060059,2837.0732,2643.6367,69.98681681249991,263.4233589999999
2019-04-17,2900.449951,2837.4207,2643.5613,63.029296703125056,256.8886510000002
2019-04-18,2905.0300289999996,2834.2395,2642.883,70.79052704687456,262.14702899999975
2019-04-22,2907.969971,2835.3875,2642.3765,72.58251982812499,265.59347100000014
2019-04-23,2933.679932,2843.6426,2643.8916,90.03735387500001,289.7883320000001
2019-04-24,2927.25,2842.7278,2645.0386,84.522216796875,282.21140000000014
2019-04-25,2926.1699219999996,2849.293,2646.931,76.87695324999959,279.23892199999955
2019-04-26,2939.879883,2851.8352,2649.2139,88.04467792187506,290.66598299999987
2019-04-29,2943.030029,2860.0356,2652.4407,82.99438446875001,290.5893289999999
2019-04-30,2945.830078,2866.5215,2656.669,79.30859362499996,289.1610780000001
2019-05-01,2923.7299799999996,2857.027,2657.4011,66.70288039062461,266.3288799999996
2019-05-02,2917.52002,2860.0332,2658.9429,57.48681687499993,258.5771199999999
2019-05-03,2945.639893,2857.3865,2658.4556,88.25341839062503,287.18429300000025
2019-05-06,2932.469971,2866.6484,2661.0503,65.82153349999999,271.4196710000001
2019-05-07,2884.050049,2866.8608,2662.715,17.189209156249944,221.3350489999998
2019-05-08,2879.4199220000005,2845.5024,2659.9785,33.9174805937505,219.44142200000033
2019-05-09,2870.7199710000004,2840.6157,2657.769,30.10424834375044,212.95097100000066
2019-05-10,2881.399902,2825.769,2654.7212,55.63085903125011,226.67870200000016
2019-05-13,2811.8701170000004,2821.5286,2651.9539,9.658447453124609,159.91621700000042
2019-05-14,2834.409912,2793.2732,2643.8623,41.13671864062508,190.5476120000003
2019-05-15,2850.959961,2792.5386,2639.278,58.42138678125002,211.68196100000023
2019-05-16,2876.3200680000004,2794.4346,2636.3552,81.88549768750045,239.96486800000048
2019-05-17,2859.530029,2801.619,2634.9507,57.91113251562501,224.57932900000014
2019-05-20,2840.2299800000005,2803.6123,2633.8364,36.61767531250052,206.39358000000038
2019-05-21,2864.360107,2800.7446,2631.2422,63.61547809374997,233.11790699999983
2019-05-22,2856.27002,2806.621,2630.703,49.64892624999993,225.56701999999996
2019-05-23,2822.23999,2806.92,2630.6082,15.320068125000034,191.6317899999999
2019-05-24,2826.060059,2786.697,2625.4707,39.36303751562491,200.58935900000006
2019-05-28,2802.3898930000005,2797.0942,2623.9148,5.295654718750484,178.47509300000047
2019-05-29,2783.02002,2774.7168,2616.9849,8.303223124999931,166.03512
2019-05-30,2788.8601070000004,2765.3005,2610.5261,23.559569890625426,178.33400700000038
2019-05-31,2752.0600590000004,2763.238,2607.1536,11.177978109374635,144.90645900000027
2019-06-03,2744.449951,2738.5579,2599.803,5.8920896718750555,144.64695100000017
2019-06-04,2803.27002,2726.2363,2593.0164,77.03369187499993,210.25361999999996
2019-06-05,2826.1499020000006,2736.3586,2590.4565,89.79125942187557,235.6934020000008
2019-06-06,2843.48999,2751.1274,2591.5757,92.36254859375003,251.91429000000016
2019-06-07,2873.3400880000004,2766.3904,2594.6812,106.94970714062538,278.6588880000004
2019-06-10,2886.72998,2785.7126,2600.4207,101.01733351562507,286.30927999999994
2019-06-11,2885.719971,2803.4412,2607.0122,82.27880889062499,278.70777099999987
2019-06-12,2879.840088,2808.513,2611.825,71.32714854687492,268.0150880000001
2019-06-13,2891.639893,2817.5493,2617.1882,74.09057659375003,274.451693
2019-06-14,2886.9799800000005,2823.375,2621.978,63.60498000000052,265.00198000000046
2019-06-17,2889.6699220000005,2827.601,2626.4553,62.0688477812505,263.2146220000004
2019-06-18,2917.75,2831.8574,2630.4773,85.892578125,287.2727
2019-06-19,2926.459961,2833.0276,2633.1794,93.43237310937502,293.28056100000003
2019-06-20,2954.1799319999996,2840.1755,2636.3425,114.00439489062455,317.83743199999935
2019-06-21,2950.4599609999996,2842.3054,2637.6516,108.15454107812457,312.8083609999994
2019-06-24,2945.3500979999994,2831.489,2634.0625,113.86108432812443,311.28759799999943
2019-06-25,2917.379883,2854.3853,2636.648,62.99462909375006,280.7318829999999
2019-06-26,2913.780029,2847.536,2636.7185,66.24414032812501,277.06152900000006
2019-06-27,2924.919922,2852.6404,2635.902,72.27954114062504,289.017922
2019-06-28,2941.76001,2862.7256,2637.0054,79.03442406249997,304.75460999999996
2019-07-01,2964.330078,2842.234,2629.9368,122.09619128124996,334.393278
2019-07-02,2973.01001,2875.1821,2632.1577,97.82788109374997,340.85230999999976
2019-07-03,2995.820068,2889.8584,2637.8572,105.96166956249999,357.96286800000007
2019-07-05,2990.409912,2917.5032,2650.949,72.90673817187508,339.460912
2019-07-08,2975.949951,2918.4421,2661.684,57.507812328125056,314.26595099999986
2019-07-09,2979.629883,2913.2173,2669.0376,66.41259784375006,310.59228299999995
2019-07-10,2993.070068,2913.8936,2673.5542,79.17651331249999,319.51586799999995
2019-07-11,2999.9099119999996,2916.841,2677.3926,83.06884754687462,322.5173119999995
2019-07-12,3013.7700199999995,2920.38,2681.0723,93.39013718749948,332.69771999999966
2019-07-15,3014.3000490000004,2926.2598,2686.3054,88.0402833750004,327.9946490000002
2019-07-16,3004.040039,2932.383,2690.8682,71.65698235937498,313.1718390000001
2019-07-17,2984.4199220000005,2929.432,2692.602,54.9880372343755,291.81792200000064
2019-07-18,2995.110107,2926.7434,2693.6792,68.36669879687497,301.43090699999993
2019-07-19,2976.610107,2924.7725,2693.647,51.83764606249997,282.96310700000004
2019-07-22,2985.030029,2921.8167,2693.155,63.21337860937501,291.8750289999998
2019-07-23,3005.469971,2923.6,2693.922,81.86987334374999,311.54797099999996
2019-07-24,3019.560059,2924.954,2694.0244,94.60595743749991,325.5356590000001
2019-07-25,3003.6699220000005,2927.8755,2694.8977,75.7944337187505,308.7722220000005
2019-07-26,3025.860107,2925.8457,2694.7598,100.01440387499997,331.10030700000016
2019-07-29,3020.969971,2938.692,2696.9294,82.27807646874999,324.040571
2019-07-30,3013.179932,2944.24,2699.315,68.93994176562501,313.86493199999995
2019-07-31,2980.3798830000005,2938.6282,2699.2834,41.75170917187552,281.0964830000007
2019-08-01,2953.5600589999995,2916.7024,2693.715,36.857666421874455,259.8450589999993
2019-08-02,2932.050049,2909.0164,2687.9663,23.033691578124944,244.0837489999999
2019-08-05,2844.73999,2894.8806,2683.833,50.140625234374966,160.90698999999995
2019-08-06,2881.77002,2844.8257,2672.6487,36.94433640624993,209.12131999999974
2019-08-07,2883.9799800000005,2835.6755,2663.0476,48.30444289062552,220.93238000000065
2019-08-08,2938.090088,2820.077,2653.3528,118.01318370312492,284.7372879999998
2019-08-09,2918.649902,2836.8438,2648.431,81.80615200000011,270.21890200000007
2019-08-12,2882.6999510000005,2849.7954,2648.156,32.90454084375051,234.54395100000056
2019-08-13,2926.3200679999995,2854.9329,2648.7341,71.38720667187454,277.5859679999994
2019-08-14,2840.6000980000003,2853.643,2646.9224,13.042968406249656,193.67769800000042
2019-08-15,2847.6000980000003,2826.5261,2640.5703,21.073974953125344,207.02979800000048
2019-08-16,2888.679932,2817.8262,2633.957,70.85376012500001,254.72293200000013
2019-08-19,2923.649902,2829.0278,2632.7676,94.62206996875011,290.882302
2019-08-20,2900.51001,2849.0435,2635.5823,51.466552968749966,264.92770999999993
2019-08-21,2924.429932,2854.7495,2638.7607,69.68042028125001,285.6692320000002
2019-08-22,2922.949951,2867.8967,2643.541,55.053222484375056,279.4089509999999
2019-08-23,2847.110107,2876.0156,2648.9297,28.90551800000003,198.18040699999983
2019-08-26,2878.3798830000005,2849.1191,2645.2927,29.260742375000518,233.08718300000055
2019-08-27,2869.159912,2860.768,2645.6199,8.391845593750077,223.54001199999993
2019-08-28,2887.939941,2851.1062,2644.4585,36.83373982812509,243.4814409999999
2019-08-29,2924.580078,2854.3608,2645.8274,70.21923815624996,278.75267799999983
2019-08-30,2926.459961,2864.2021,2649.3047,62.25781256250002,277.1552609999999
2019-09-03,2906.27002,2873.8848,2653.8647,32.38525437499993,252.40531999999985
2019-09-04,2937.780029,2864.9697,2655.2302,72.81030243750001,282.54982900000005
2019-09-05,2976.0000000000005,2875.371,2658.4268,100.62890625000045,317.57320000000027
2019-09-06,2978.709961,2879.5022,2660.5874,99.20776373437502,318.12256100000013
2019-09-09,2978.429932,2893.9043,2665.4404,84.52563512500001,312.98953200000005
2019-09-10,2979.389893,2887.6638,2666.682,91.72607464062503,312.70789300000024
2019-09-11,3000.929932,2885.0247,2664.7925,115.90527379687501,336.137432
2019-09-12,3009.570068,2894.9587,2665.1472,114.61132776562499,344.4228680000001
2019-09-13,3007.3898930000005,2903.6018,2667.5178,103.78808635937548,339.8720930000004
2019-09-16,2997.959961,2913.8052,2670.8303,84.15478521875002,327.12966099999994
2019-09-17,3005.699951,2903.0803,2669.6633,102.61962873437506,336.0366509999999
2019-09-18,3006.72998,2911.2563,2670.9236,95.47363234375007,335.80638
2019-09-19,3006.790039,2917.547,2674.1345,89.24291985937498,332.65553899999986
2019-09-20,2992.070068,2979.3652,2695.2554,12.704833624999992,296.814668
2019-09-23,2991.780029,2924.491,2690.8264,67.28906220312501,300.9536290000001
2019-09-24,2966.600098,2950.5405,2692.6853,16.05957065624989,273.9147979999998
2019-09-25,2984.8701169999995,2934.8052,2690.3171,50.06494121874948,294.5530169999993
2019-09-26,2977.620117,2938.5066,2690.3447,39.11352520312494,287.27541699999983
2019-09-27,2961.7900390000004,2943.12,2691.0374,18.669921812500434,270.7526390000003
2019-09-30,2976.73999,2939.0378,2689.6582,37.702148203125034,287.0817900000002
2019-10-01,2940.2499999999995,2936.184,2688.9143,4.065917968749545,251.33569999999963
2019-10-02,2887.6101070000004,2924.2222,2686.745,36.612060968749574,200.86510700000053
2019-10-03,2910.629883,2891.3953,2681.0486,19.234619328125063,229.58128299999998
2019-10-04,2952.0100099999995,2884.6975,2675.6765,67.31250023437451,276.3335099999995
2019-10-07,2938.790039,2893.1653,2676.4507,45.62475579687498,262.3393390000001
2019-10-08,2893.060059,2895.5334,2677.777,2.47338826562509,215.28305899999987
2019-10-09,2919.399902,2878.9297,2675.0083,40.47021450000011,244.39160200000015
2019-10-10,2938.129883,2888.9265,2675.848,49.20336932812506,262.2818830000001
2019-10-11,2970.27002,2888.3584,2676.436,81.91162156249993,293.8340199999998
2019-10-14,2966.149902,2900.4546,2676.742,65.69531215625011,289.4079019999999
2019-10-15,2995.679932,2920.7485,2680.78,74.93139684375001,314.8999319999998
2019-10-16,2989.689941,2923.0845,2682.1882,66.60546834375009,307.50174100000004
2019-10-17,2997.9499510000005,2933.1938,2683.743,64.75610334375051,314.2069510000006
2019-10-18,2986.199951,2937.8708,2688.8386,48.329101390625056,297.361351
2019-10-21,3006.719971,2935.0125,2692.7678,71.70751982812499,313.9521709999999
2019-10-22,2995.98999,2943.164,2695.6082,52.825927500000034,300.3817899999999
2019-10-23,3004.52002,2938.2273,2697.5862,66.29272507812493,306.93381999999974
2019-10-24,3010.290039,2941.112,2699.2727,69.17797845312498,311.017339
2019-10-25,3022.550049,2940.9387,2699.3708,81.61132829687494,323.1792489999998
2019-10-28,3039.4199220000005,2950.0305,2700.4792,89.3894044218755,338.9407220000003
2019-10-29,3036.8898929999996,2953.8088,2702.3774,83.08105510937457,334.5124929999997
2019-10-30,3046.77002,2958.3604,2703.5596,88.40966843749993,343.2104199999999
2019-10-31,3037.560059,2962.7458,2703.7537,74.81420939062491,333.8063589999997
2019-11-01,3066.909912,2966.4258,2703.569,100.48413075000008,363.3409120000001
2019-11-04,3078.27002,2967.6802,2706.763,110.58984421874993,371.50702
2019-11-05,3074.6201170000004,2972.168,2709.2815,102.45214825000039,365.33861700000034
2019-11-06,3076.780029,2974.6226,2709.4739,102.15747040625001,367.30612900000006
2019-11-07,3085.179932,2979.8242,2709.1455,105.35571325000001,376.0344319999999
2019-11-08,3093.0800780000004,2989.9766,2710.6956,103.10351550000041,382.3844780000004
2019-11-11,3087.01001,2996.9622,2716.8276,90.04785179687497,370.1824099999999
2019-11-12,3091.840088,3007.9844,2723.5046,83.85571299999992,368.3354879999997
2019-11-13,3094.0400389999995,3008.8774,2727.8506,85.16259759374952,366.1894389999993
2019-11-14,3096.629883,3009.0547,2731.867,87.57519550000006,364.7628829999999
2019-11-15,3120.459961,3018.1714,2734.7678,102.28857428125002,385.69216099999994
2019-11-18,3122.0300290000005,3027.269,2738.0134,94.76098603125047,384.01662900000065
2019-11-19,3120.179932,3031.1514,2740.942,89.02856481250001,379.237932
2019-11-20,3108.4599609999996,3030.717,2743.7856,77.74291998437457,364.6743609999994
2019-11-21,3103.540039,3024.6035,2743.4167,78.93652337499998,360.12333899999976
2019-11-22,3110.2900389999995,3028.5596,2743.3877,81.73046868749952,366.9023389999993
2019-11-25,3133.6398929999996,3036.2893,2746.0127,97.35058635937457,387.62719299999935
2019-11-26,3140.52002,3041.9338,2747.8281,98.58618210937493,392.69191999999975
2019-11-27,3153.629883,3034.179,2745.4705,119.45092792187506,408.15938300000016
2019-11-29,3140.9799800000005,3055.6404,2751.035,85.33959914062552,389.94498000000067
2019-12-02,3113.870117,3076.097,2762.491,37.77319317187494,351.37911699999995
2019-12-03,3093.199951,3052.7988,2765.2458,40.401122875000056,327.9541509999999
2019-12-04,3112.76001,3037.5215,2764.6335,75.23852562499997,348.12651000000005
2019-12-05,3117.4299320000005,3038.2988,2763.1243,79.13110387500046,354.3056320000005
2019-12-06,3145.909912,3043.2502,2763.0715,102.65966785937508,382.83841200000006
2019-12-09,3135.9599609999996,3047.5664,2764.6702,88.39355474999957,371.28976099999954
2019-12-10,3132.52002,3051.9255,2766.642,80.59448289062493,365.8780200000001
2019-12-11,3141.629883,3053.2927,2768.3372,88.33715839062506,373.2926830000001
2019-12-12,3168.570068,3056.2249,2770.8635,112.34521448437499,397.70656800000006
2019-12-13,3168.800049,3052.8333,2771.0134,115.96679704687494,397.7866490000001
2019-12-16,3191.4499510000005,3061.281,2771.4934,130.1689451406255,419.9565510000007
2019-12-17,3192.52002,3066.006,2771.0994,126.51391648437493,421.4206199999999
2019-12-18,3191.139893,3075.0496,2771.5056,116.09033245312503,419.63429300000007
2019-12-19,3205.370117,3072.9822,2772.1558,132.38793926562494,433.21431699999994
2019-12-20,3221.2199710000004,3082.8135,2773.503,138.40649443750044,447.7169710000003
2019-12-23,3224.0100099999995,3052.3206,2765.0007,171.6894533593745,459.00930999999946
2019-12-24,3223.379883,3094.5688,2769.4995,128.81103534375006,453.88038300000017
2019-12-26,3239.909912,3130.208,2782.275,109.70190418750008,457.634912
2019-12-27,3240.0200200000004,3126.7507,2791.7988,113.26928757812539,448.22122000000036
2019-12-30,3221.2900389999995,3134.2698,2799.5046,87.02026360937452,421.7854389999993
2019-12-31,3230.780029,3127.713,2802.263,103.06713837500001,428.5170290000001
2020-01-02,3257.850098,3130.8838,2804.3809,126.96630893749989,453.4691979999998
2020-01-03,3234.8500980000003,3133.3572,2804.6538,101.49292026562534,430.1962980000003
2020-01-06,3246.2800289999996,3132.314,2803.565,113.96606415624956,442.7150289999995
2020-01-07,3237.179932,3129.1182,2802.126,108.06176793750001,435.0539319999998
2020-01-08,3253.050049,3133.373,2801.8738,119.67700212499994,451.1762490000001
2020-01-09,3274.699951,3132.0332,2801.9697,142.66674787500006,472.73025099999995
2020-01-10,3265.3500980000003,3141.042,2803.5554,124.30810581250034,461.79469800000015
2020-01-13,3288.129883,3151.3352,2807.359,136.79467792187506,480.77088300000014
2020-01-14,3283.149902,3156.3118,2810.084,126.83813442187511,473.0659020000003
2020-01-15,3289.290039,3157.1804,2811.9124,132.10961907812498,477.3776389999998
2020-01-16,3316.810059,3161.4333,2812.668,155.3767093906249,504.1420589999998
2020-01-17,3329.620117,3170.023,2815.5579,159.59716778124994,514.0622170000001
2020-01-21,3320.790039,3174.83,2818.125,145.95996087499998,502.665039
2020-01-22,3321.75,3173.9524,2817.6765,147.797607421875,504.07349999999997
2020-01-23,3325.540039,3183.8972,2819.0112,141.64282220312498,506.52883900000006
2020-01-24,3295.4699709999995,3182.4075,2819.982,113.06250029687453,475.48797099999956
2020-01-27,3243.629883,3180.5154,2820.0935,63.11450214062506,423.5363830000001
2020-01-28,3276.23999,3161.652,2816.5676,114.58789039062503,459.6723900000002
2020-01-29,3273.3999019999997,3166.8535,2814.8457,106.54638637499966,458.5542019999998
2020-01-30,3283.659912,3167.3228,2814.3035,116.33715809375008,469.3564120000001
2020-01-31,3225.52002,3162.2427,2813.0596,63.27734421874993,412.4604199999999
2020-02-03,3248.919922,3138.7178,2808.1626,110.20214856250004,440.75732199999993
2020-02-04,3297.590088,3147.8823,2807.186,149.70776378124992,490.4040879999998
2020-02-05,3334.689941,3158.7068,2807.4766,175.9831538906251,527.2133410000001
2020-02-06,3345.780029,3172.0044,2809.9163,173.77563446875,535.8637290000001
2020-02-07,3327.709961,3186.3633,2814.1543,141.34667975000002,513.5556609999999
2020-02-10,3352.090088,3192.0256,2818.4585,160.06445323437492,533.6315879999997
2020-02-11,3357.75,3205.0835,2822.838,152.66650390625,534.9119999999998
2020-02-12,3379.449951,3210.8801,2825.98,168.56982404687506,553.469951
2020-02-13,3373.939941,3214.1357,2829.577,159.8041988125001,544.3629409999999
2020-02-14,3380.159912,3222.5625,2833.8994,157.59741200000008,546.2605120000003
2020-02-18,3370.290039,3230.1064,2837.5771,140.18359368749998,532.712939
2020-02-19,3386.149902,3223.4595,2839.3953,162.6904293437501,546.754602
2020-02-20,3373.2299800000005,3227.8,2842.3809,145.42993117187552,530.8490800000004
2020-02-21,3337.7500000000005,3221.4465,2841.974,116.30346679687545,495.7760000000003
2020-02-24,3225.889893,3216.704,2839.4832,9.18579143750003,386.4066929999999
2020-02-25,3128.209961,3163.478,2828.2039,35.26806634374998,300.00606100000005
2020-02-26,3116.3898930000005,3105.2874,2809.1785,11.102539484375484,307.2113930000005
2020-02-27,2978.7600100000004,3067.778,2788.9006,89.01806617187458,189.85941000000048
2020-02-28,2954.2199709999995,2973.333,2756.33,19.113036812500468,197.8899709999996
2020-03-02,3090.22998,2826.9634,2715.337,263.26660109375007,374.8929800000001
2020-03-03,3003.3701170000004,2883.8142,2683.0415,119.55590801562539,320.3286170000006
2020-03-04,3130.120117,2875.1147,2661.7102,255.00537090624994,468.40991699999995
2020-03-05,3023.939941,2940.3623,2658.1255,83.57763631250009,365.814441
2020-03-06,2972.370117,2922.829,2651.7473,49.54101543749994,320.62281699999994
2020-03-09,2746.560059,2884.4438,2637.5125,137.8837886562501,109.04755900000009
2020-03-10,2882.2299800000005,2713.1519,2602.2595,169.07812453125052,279.9704800000004
2020-03-11,2741.379883,2722.3428,2563.0952,19.037109562500063,178.28468299999986
2020-03-12,2480.6398930000005,2689.101,2526.8657,208.46118121874952,46.22580699999935
2020-03-13,2711.02002,2506.4958,2470.943,204.52417039062493,240.07701999999972
2020-03-16,2386.129883,2496.1565,2424.1985,110.02661114062494,38.068616999999904
2020-03-17,2529.189941,2389.7341,2364.5164,139.4558101406251,164.6735410000001
2020-03-18,2398.100098,2358.533,2313.0742,39.56713901562489,85.02589799999987
2020-03-19,2409.3898930000005,2283.108,2256.5808,126.28198284375048,152.8090930000003
2020-03-20,2304.9199220000005,2265.8296,2208.1829,39.0903321562505,96.7370220000007
2020-03-23,2237.3999020000006,2212.2395,2158.7622,25.160400046875566,78.63770200000044
2020-03-24,2447.330078,2200.088,2110.6729,247.24218737499996,336.65717799999993
2020-03-25,2475.560059,2263.6277,2089.289,211.9323734531249,386.2710589999997
2020-03-26,2630.0700680000004,2264.9321,2078.3503,365.13793909375045,551.7197680000004
2020-03-27,2541.4699710000004,2313.349,2079.8972,228.12084990625044,461.57277100000056
2020-03-30,2626.6499020000006,2371.1516,2086.723,255.49829067187557,539.9269020000006
2020-03-31,2584.590088,2441.4883,2110.4731,143.10180674999992,474.11698799999976
2020-04-01,2470.5000000000005,2455.9294,2134.4333,14.570556640625455,336.0667000000003
2020-04-02,2526.899902,2454.9868,2151.151,71.91308559375011,375.74890200000027
2020-04-03,2488.649902,2466.839,2169.2278,21.81079067187511,319.422102
2020-04-06,2663.679932,2471.6375,2187.2659,192.042480828125,476.41403200000013
2020-04-07,2659.409912,2515.9324,2215.419,143.47753895312508,443.9909120000002
2020-04-08,2749.97998,2539.9937,2242.8438,209.98632765625007,507.13617999999997
2020-04-09,2789.8200680000004,2584.951,2275.591,204.86914026562545,514.2290680000006
2020-04-13,2761.629883,2544.5723,2299.3784,217.05761737500006,462.251483
2020-04-14,2846.060059,2600.698,2319.368,245.3620609531249,526.692059
2020-04-15,2783.360107,2633.8728,2345.481,149.48730426562497,437.87910699999975
2020-04-16,2799.550049,2641.4287,2366.1733,158.12133806249994,433.376749
2020-04-17,2874.560059,2656.3347,2383.992,218.2253422031249,490.5680589999997
2020-04-20,2823.159912,2677.8945,2401.794,145.26538075000008,421.3659120000002
2020-04-21,2736.5600590000004,2693.698,2417.2927,42.862060953125365,319.2673590000004
2020-04-22,2799.310059,2690.4927,2427.3638,108.81738321874991,371.9462589999998
2020-04-23,2797.800049,2709.9065,2440.483,87.89355485937494,357.31704899999977
2020-04-24,2836.7399900000005,2711.6672,2450.8872,125.07275367187549,385.85279000000037
2020-04-27,2878.47998,2722.592,2462.2583,155.88793898437507,416.2216800000001
2020-04-28,2863.389893,2744.4924,2475.6875,118.89746135937503,387.70239300000003
2020-04-29,2939.51001,2748.206,2486.8455,191.30395531249997,452.66451000000006
2020-04-30,2912.4299319999996,2758.5798,2495.8906,153.85009801562455,416.5393319999994
2020-05-01,2830.709961,2766.278,2502.1174,64.43188482812502,328.59256099999993
2020-05-04,2842.7399900000005,2771.946,2508.037,70.79394507812549,334.7029900000007
2020-05-05,2868.439941,2779.6973,2515.768,88.74267537500009,352.67194100000006
2020-05-06,2848.419922,2789.9976,2524.0803,58.42236340625004,324.33962199999996
2020-05-07,2881.1899410000005,2793.3777,2533.2493,87.81225545312554,347.9406410000006
2020-05-08,2929.8000490000004,2797.4363,2542.2148,132.3637697031254,387.5852490000002
2020-05-11,2930.1899410000005,2833.8489,2556.503,96.34106404687554,373.6869410000004
2020-05-12,2870.120117,2834.5396,2568.5647,35.58056621874994,301.55541700000003
2020-05-13,2820.0000000000005,2821.4946,2573.953,1.4946289062495453,246.04700000000048
2020-05-14,2852.5000000000005,2785.5322,2569.9055,66.96777343750045,282.5945000000006
2020-05-15,2863.699951,2780.1223,2563.9453,83.57763654687506,299.7546510000002
2020-05-18,2953.909912,2778.2683,2558.3745,175.64160145312508,395.5354120000002
2020-05-19,2922.9399410000005,2795.5334,2554.166,127.40649373437554,368.7739410000004
2020-05-20,2971.610107,2823.0662,2555.0837,148.54394489062497,416.52640699999984
2020-05-21,2948.51001,2847.2876,2559.8086,101.22241234374997,388.7014100000001
2020-05-22,2955.449951,2857.533,2564.7004,97.91699201562506,390.7495509999999
2020-05-26,2991.77002,2878.7388,2572.6792,113.03125046874993,419.0908199999999
2020-05-27,3036.129883,2878.7793,2574.652,157.35058612500006,461.477883
2020-05-28,3029.7299799999996,2886.2144,2574.531,143.5156245312496,455.19897999999966
2020-05-29,3044.3100589999995,2904.254,2577.527,140.05615274999946,466.7830589999994
2020-06-01,3055.72998,2885.9507,2574.5024,169.77929640625007,481.2275800000002
2020-06-02,3080.820068,2918.66,2578.6206,162.160155890625,502.1994679999998
2020-06-03,3122.870117,2927.228,2585.2263,195.64208965624994,537.6438170000001
2020-06-04,3112.350098,2935.6665,2590.7236,176.6835940937499,521.6264980000001
